paper,new_seq_data,data_availability,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,file,da,nsd,predicted,notes,assertion,author,link,license,reference,update_to,subtitle,funder,doi_no_underscore
https://journals.asm.org/doi/10.1128/mbio.02815-22,Yes,No,10.1128/mbio.02815-22,mBio,1/10/23,1/10/23,NA,10.1128/mbio.02815-22,2/18/23,2150-7511,NA,1/10/23,235,NA,10.1128,American Society for Microbiology,0.99569273,Crossref,39,39,3,"Virology,Microbiology","The Substitutions L50F, E166A, and L167F in SARS-CoV-2 3CLpro Are Selected by a Protease Inhibitor
            <i>In Vitro</i>
            and Confer Resistance To Nirmatrelvir",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.02815-22,NA,<jats:p>Paxlovid is the first oral antiviral approved for treatment of SARS-CoV-2 infection. Antiviral treatments are often associated with the development of drug-resistant viruses.</jats:p>,en,mBio,1/10/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00238-11,No,No,10.1128/mBio.00238-11,mBio,11/23/11,3/8/22,12/30/11,10.1128/mbio.00238-11,8/15/22,"2161-2129,2150-7511",6,12/30/11,235,NA,10.1128,American Society for Microbiology,0.98669183,Crossref,46,46,20,"Virology,Microbiology",Unbalanced Charge Distribution as a Determinant for Dependence of a Subset of Escherichia coli Membrane Proteins on the Membrane Insertase YidC,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00238-11,2,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Membrane proteins are involved in numerous essential cell processes, including transport, gene regulation, motility, and metabolism. To function properly, they must be inserted into the membrane and folded correctly. YidC, an essential protein in
            <jats:named-content content-type=""genus-species"">Escherichia coli</jats:named-content>
            with homologues in other bacteria,
            <jats:italic>Archaea</jats:italic>
            , mitochondria, and chloroplasts, functions by incompletely understood mechanisms in the insertion and folding of certain membrane proteins. Using a genome-scale approach, we identified 69
            <jats:named-content content-type=""genus-species"">E. coli</jats:named-content>
            membrane proteins that, in the absence of YidC, exhibited aberrant localization by microscopy. Further examination of a subset revealed biochemical defects in membrane insertion in the absence of YidC, indicating their dependence on YidC for proper membrane insertion or folding. Membrane proteins possessing an unfavorable distribution of positively charged residues were significantly more likely to depend on YidC for membrane insertion. Correcting the charge distribution of a charge-unbalanced YidC-dependent membrane protein abrogated its requirement for YidC, while perturbing the charge distribution of a charge-balanced YidC-independent membrane protein rendered it YidC dependent, demonstrating that charge distribution can be a necessary and sufficient determinant of YidC dependence. These findings provide insights into a mechanism by which YidC promotes proper membrane protein biogenesis and suggest a critical function of YidC in all organisms and organelles that express it.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Biological membranes are fundamental components of cells, providing barriers that enclose the cell and separate compartments. Proteins inserted into biological membranes serve critical functions in molecular transport, molecular partitioning, and other essential cell processes. The mechanisms involved in the insertion of proteins into membranes, however, are incompletely understood. The YidC protein is critical for the insertion of a subset of proteins into membranes across an evolutionarily wide group of organisms. Here we identify a large group of proteins that depend on YidC for membrane insertion in
            <jats:named-content content-type=""genus-species"">Escherichia coli</jats:named-content>
            , and we identify unfavorable distribution of charge as an important determinant of YidC dependence for proper membrane insertion.
          </jats:p>",en,mBio,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00960-13,Yes,Yes,10.1128/mBio.00960-13,mBio,1/15/14,3/8/22,2/28/14,10.1128/mbio.00960-13,2/20/23,"2161-2129,2150-7511",1,2/28/14,235,NA,10.1128,American Society for Microbiology,0.989065,Crossref,69,69,69,"Virology,Microbiology","Sequence Diversity in the
            <i>pe_pgrs</i>
            Genes of Mycobacterium tuberculosis Is Independent of Human T Cell Recognition",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00960-13,5,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The
            <jats:named-content content-type=""genus-species"">Mycobacterium tuberculosis</jats:named-content>
            genome includes the large family of
            <jats:italic>pe_pgrs</jats:italic>
            genes, whose functions are unknown. Because of precedents in other pathogens in which gene families showing high sequence variation are involved in antigenic variation, a similar role has been proposed for the
            <jats:italic>pe_pgrs</jats:italic>
            genes. However, the impact of immune selection on
            <jats:italic>pe_pgrs</jats:italic>
            genes has not been examined. Here, we sequenced 27
            <jats:italic>pe_pgrs</jats:italic>
            genes in 94 clinical strains from five phylogenetic lineages of the
            <jats:named-content content-type=""genus-species"">M. tuberculosis</jats:named-content>
            complex (MTBC). We found that
            <jats:italic>pe_pgrs</jats:italic>
            genes were overall more diverse than the remainder of the MTBC genome, but individual members of the family varied widely in their nucleotide diversity and insertion/deletion (indel) content: some were more, and others were much less, diverse than the genome average. Individual
            <jats:italic>pe_pgrs</jats:italic>
            genes also differed in the ratio of nonsynonymous to synonymous mutations, suggesting that different selection pressures act on individual
            <jats:italic>pe_pgrs</jats:italic>
            genes. Using bioinformatic methods, we tested whether sequence diversity in
            <jats:italic>pe_pgrs</jats:italic>
            genes might be selected by human T cell recognition, the major mechanism of adaptive immunity to MTBC. We found that the large majority of predicted human T cell epitopes were confined to the conserved PE domain and experimentally confirmed the antigenicity of this domain in tuberculosis patients. In contrast, despite being genetically diverse, the PGRS domains harbored few predicted T cell epitopes. These results indicate that human T cell recognition is not a significant force driving sequence diversity in
            <jats:italic>pe_pgrs</jats:italic>
            genes, which is consistent with the previously reported conservation of human T cell epitopes in the MTBC.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Recognition of
            <jats:named-content content-type=""genus-species"">Mycobacterium tuberculosis</jats:named-content>
            antigens by T lymphocytes is known to be important for immune protection against tuberculosis, but it is unclear whether human T cell recognition drives antigenic variation in
            <jats:named-content content-type=""genus-species"">M. tuberculosis</jats:named-content>
            . We previously discovered that the known human T cell epitopes in the
            <jats:named-content content-type=""genus-species"">M. tuberculosis</jats:named-content>
            complex are highly conserved, but we hypothesized that undiscovered epitopes with naturally occurring sequence variants might exist. To test this hypothesis, we examined the
            <jats:italic>pe_pgrs</jats:italic>
            genes, a large family of genes that has been proposed to function in immune evasion by
            <jats:named-content content-type=""genus-species"">M. tuberculosis</jats:named-content>
            . We found that the
            <jats:italic>pe_pgrs</jats:italic>
            genes exhibit considerable sequence variation, but the regions containing T cell epitopes and the regions of variation are distinct. These findings confirm that the majority of human T cell epitopes of
            <jats:named-content content-type=""genus-species"">M. tuberculosis</jats:named-content>
            are highly conserved and indicate that selection forces other than T cell recognition drive sequence variation in the
            <jats:italic>pe_pgrs</jats:italic>
            genes.
          </jats:p>",en,mBio,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00910-15,No,No,10.1128/mBio.00910-15,mBio,7/29/15,3/8/22,2015-09,10.1128/mbio.00910-15,12/17/22,"2161-2129,2150-7511",4,2015-09,235,NA,10.1128,American Society for Microbiology,0.99018234,Crossref,37,37,12,"Virology,Microbiology",Structured and Dynamic Disordered Domains Regulate the Activity of a Multifunctional Anti-σ Factor,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00910-15,6,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The anti-σ factor NepR plays a central role in regulation of the general stress response (GSR) in alphaproteobacteria. This small protein has two known interaction partners: its cognate extracytoplasmic function (ECF) σ factor and the anti-anti-σ factor, PhyR. Stress-dependent phosphorylation of PhyR initiates a protein partner switch that promotes phospho-PhyR binding to NepR, which frees ECF σ to activate transcription of genes required for cell survival under adverse or fluctuating conditions. We have defined key functional roles for structured and intrinsically disordered domains of
            <jats:named-content content-type=""genus-species"">Caulobacter crescentus</jats:named-content>
            NepR in partner binding and activation of GSR transcription. We further demonstrate that NepR strongly stimulates the rate of PhyR phosphorylation
            <jats:italic>in vitro</jats:italic>
            and that this effect requires the structured and disordered domains of NepR. This result provides evidence for an additional layer of GSR regulation in which NepR directly influences activation of its binding partner, PhyR, as an anti-anti-σ factor. We conclude that structured and intrinsically disordered domains of NepR coordinately control multiple functions in the GSR signaling pathway, including core protein partner switch interactions and pathway activation by phosphorylation.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Anti-σ factors are key molecular participants in a range of adaptive responses in bacteria. The anti-σ factor NepR plays a vital role in a multiprotein partner switch that governs general stress response (GSR) transcription in alphaproteobacteria. We have defined conserved and unconserved features of NepR structure that determine its function as an anti-σ factor and uncovered a functional role for intrinsically disordered regions of NepR in partner binding events required for GSR activation. We further demonstrate a novel function for NepR as an enhancer of PhyR phosphorylation; this activity also requires the disordered domains of NepR. Our results provide evidence for a new layer of GSR regulatory control in which NepR directly modulates PhyR phosphorylation and, hence, activation of the GSR.
          </jats:p>",en,mBio,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.01269-15,No,No,10.1128/mBio.01269-15,mBio,8/19/15,3/8/22,2015-09,10.1128/mbio.01269-15,4/3/22,"2161-2129,2150-7511",4,2015-09,235,NA,10.1128,American Society for Microbiology,0.9951977,Crossref,10,10,2,"Virology,Microbiology",An Ounce of Tat Prevention Is Worth a Pound of Functional Cure,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.01269-15,6,NA,en,mBio,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.01376-15,Yes,Yes,10.1128/mBio.01376-15,mBio,9/9/15,3/8/22,10/30/15,10.1128/mbio.01376-15,1/23/23,"2161-2129,2150-7511",5,10/30/15,235,NA,10.1128,American Society for Microbiology,0.98826593,Crossref,38,38,29,"Virology,Microbiology","<i>N</i>
            -Acetylglucosamine-Induced Cell Death in Candida albicans and Its Implications for Adaptive Mechanisms of Nutrient Sensing in Yeasts",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.01376-15,6,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Single-celled organisms have different strategies to sense and utilize nutrients in their ever-changing environments. The opportunistic fungal pathogen
            <jats:named-content content-type=""genus-species"">Candida albicans</jats:named-content>
            is a common member of the human microbiota, especially that of the gastrointestinal (GI) tract. An important question concerns how
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            gained a competitive advantage over other microbes to become a successful commensal and opportunistic pathogen. Here, we report that
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            uses
            <jats:italic>N</jats:italic>
            -acetylglucosamine (GlcNAc), an abundant carbon source present in the GI tract, as a signal for nutrient availability. When placed in water,
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            cells normally enter the G
            <jats:sub>0</jats:sub>
            phase and remain viable for weeks. However, they quickly lose viability when cultured in water containing only GlcNAc. We term this phenomenon GlcNAc-induced cell death (GICD). GlcNAc triggers the upregulation of ribosomal biogenesis genes, alterations of mitochondrial metabolism, and the accumulation of reactive oxygen species (ROS), followed by rapid cell death via both apoptotic and necrotic mechanisms. Multiple pathways, including the conserved cyclic AMP (cAMP) signaling and GlcNAc catabolic pathways, are involved in GICD. GlcNAc acts as a signaling molecule to regulate multiple cellular programs in a coordinated manner and therefore maximizes the efficiency of nutrient use. This adaptive behavior allows
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            ’ more efficient colonization of the gut.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            The ability to rapidly and appropriately respond to nutrients in the environment is crucial to free-living microorganisms. To maximize the use of available nutrients, microorganisms often use a limiting nutritional component as a signal to coordinate multiple biological processes. The human fungal pathogen
            <jats:named-content content-type=""genus-species"">Candida albicans</jats:named-content>
            uses
            <jats:italic>N</jats:italic>
            -acetylglucosamine (GlcNAc) as a signal for the availability of external nutrient resources. GlcNAc induces rapid cell death in
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            due to the constitutive activation of oxidative metabolism and accumulation of reactive oxygen species (ROS), and multiple pathways are involved in its regulation. This study sheds light on the mechanisms of niche specialization of pathogenic fungi and raises the possibility that this cell death pathway could be an unexplored therapeutic target.
          </jats:p>",en,mBio,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00054-11,No,No,10.1128/mBio.00054-11,mBio,4/20/11,3/8/22,4/29/11,10.1128/mbio.00054-11,4/5/22,"2161-2129,2150-7511",2,4/29/11,235,NA,10.1128,American Society for Microbiology,0.99324167,Crossref,6,6,0,"Virology,Microbiology",Reply to “Adequate Vitamin D during Pregnancy Reduces the Risk of Premature Birth by Reducing Placental Colonization by Bacterial Vaginosis Species”,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00054-11,2,NA,en,mBio,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.01013-18,No,No,10.1128/mBio.01013-18,mBio,7/9/18,3/8/22,9/5/18,10.1128/mbio.01013-18,2/17/23,"2161-2129,2150-7511",4,9/5/18,235,NA,10.1128,American Society for Microbiology,0.99755263,Crossref,33,33,14,"Virology,Microbiology",Neutralization Mechanisms of Two Highly Potent Antibodies against Human Enterovirus 71,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.01013-18,9,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Despite significant advances in health care, outbreaks of infections by enteroviruses (EVs) continue to plague the Asia-Pacific region every year. Enterovirus 71 (EV71) causes hand-foot-and-mouth disease (HFMD), for which there are currently no therapeutics. Here, we report two new antibodies, A9 and D6, that potently neutralize EV71. A9 exhibited a 50% neutralizing concentration (neut
            <jats:sub>50</jats:sub>
            ) value of 0.1 nM against EV71, which was 10-fold lower than that observed for D6. Investigation into the mechanisms of neutralization revealed that binding of A9 to EV71 blocks receptor binding but also destabilizes and damages the virus capsid structure. In contrast, D6 destabilizes the capsid only slightly but interferes more potently with the attachment of the virus to the host cells. Cryo-electron microscopy (cryo-EM) structures of A9 and D6 bound with EV71 shed light on the locations and nature of the epitopes recognized by the two antibodies. Although some regions of the epitopes recognized by the two antibodies overlap, there are differences that give rise to dissimilarities in potency as well as in the mechanisms of neutralization. Interestingly, the overlapping regions of the epitopes encompass the site that the virus uses to bind SCARB2, explaining the reason for the observed blocking of the virus-receptor interaction by the two antibodies. We also identified structural elements that might play roles in modulating the stability of the EV71 particles, including particle integrity. The molecular features of the A9 and D6 epitopes unveiled in this study open up new avenues for rationally designing antiviral drugs.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            During the course of viral infections, the human body produces neutralizing antibodies which play a defining role in clearing the virus. From this study, we report two new, highly potent neutralizing antibodies, A9 and D6, against enterovirus 71 (EV71), the causative agent of HFMD. Both antibodies prevent the virus from entering the host cell, a step that is important for establishing a successful infection. A9 destabilizes and damages the virus capsid that forms an outer protective covering around the genome of the virus, while also interfering with virus attachment to the host cells. In contrast, D6 only prevents binding of the virus to its receptor(s). The mechanism of neutralization of A9 is unique and has not been observed before for neutralizing antibodies targeting EVs. The two antibodies that we are reporting in this study have potential to be developed into much-needed therapeutic interventions for treatment of HFMD, outbreaks of which are reported every year in the Asia-Pacific region.
          </jats:p>",en,mBio,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.01204-18,No,No,10.1128/mBio.01204-18,mBio,7/30/18,3/8/22,9/5/18,10.1128/mbio.01204-18,2/10/23,"2161-2129,2150-7511",4,9/5/18,235,NA,10.1128,American Society for Microbiology,0.986571,Crossref,57,57,32,"Virology,Microbiology",A Genome-Wide Screen of Deletion Mutants in the Filamentous Saccharomyces cerevisiae Background Identifies Ergosterol as a Direct Trigger of Macrophage Pyroptosis,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.01204-18,9,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Phagocytic cells such as macrophages play an important role in the host defense mechanisms mounted in response to the common human fungal pathogen
            <jats:named-content content-type=""genus-species"">Candida albicans</jats:named-content>
            .
            <jats:italic>In vitro</jats:italic>
            ,
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            triggers macrophage NLRP3-
            <jats:italic>Casp1/11</jats:italic>
            -mediated pyroptosis, an inflammatory programmed cell death pathway. Here, we provide evidence that
            <jats:italic>Casp1/11</jats:italic>
            -dependent pyroptosis occurs in the kidney of infected mice during the early stages of infection. We have also used a genome-wide screen of nonessential Σ1278b
            <jats:named-content content-type=""genus-species"">Saccharomyces cerevisiae</jats:named-content>
            genes to identify genes required for yeast-triggered macrophage pyroptosis. The set of genes identified by this screen was enriched for those with functions in lipid and sterol homeostasis and trafficking. These observations led us to discover that cell surface localization and/or total levels of ergosterol correlate with the ability of
            <jats:named-content content-type=""genus-species"">S. cerevisiae</jats:named-content>
            ,
            <jats:named-content content-type=""genus-species"">C. albicans</jats:named-content>
            , and
            <jats:named-content content-type=""genus-species"">Cryptococcus neoformans</jats:named-content>
            to trigger pyroptosis. Since the mammalian sterol cholesterol triggers NLRP3-mediated pyroptosis, we hypothesized that ergosterol may also do so. Consistent with that hypothesis, ergosterol-containing liposomes but not ergosterol-free liposomes induce pyroptosis. Cell wall mannoproteins directly bind ergosterol, and we found that Dan1, an ergosterol receptor mannoprotein, as well as specific mannosyltransferases, is required for pyroptosis, suggesting that cell wall-associated ergosterol may mediate the process. Taken together, these data indicate that ergosterol, like mammalian cholesterol, plays a direct role in yeast-mediated pyroptosis.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Innate immune cells such as macrophages are key components of the host response to the human fungal pathogen
            <jats:named-content content-type=""genus-species"">Candida albicans</jats:named-content>
            . Macrophages undergo pyroptosis, an inflammatory, programmed cell death, in response to some species of pathogenic yeast. Prior to the work described in this report, yeast-triggered pyroptosis has been observed only
            <jats:italic>in vitro</jats:italic>
            ; here, we show that pyroptosis occurs in the initial stages of murine kidney infection, suggesting that it plays an important role in the initial response of the innate immune system to invasive yeast infection. We also show that a key component of the fungal plasma membrane, ergosterol, directly triggers pyroptosis. Ergosterol is also present in the fungal cell wall, most likely associated with mannoproteins, and is increased in hyphal cells compared to yeast cells. Our data indicate that specific mannoproteins are required for pyroptosis. This is consistent with a potential mechanism whereby ergosterol present in the outer mannoprotein layer of the cell wall is accessible to the macrophage-mediated process. Taken together, our data provide the first evidence that ergosterol plays a direct role in the host-pathogen interactions of fungi.
          </jats:p>",en,mBio,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00273-17,No,No,10.1128/mBio.00273-17,mBio,3/22/17,3/8/22,5/3/17,10.1128/mbio.00273-17,1/29/23,"2161-2129,2150-7511",2,5/3/17,235,NA,10.1128,American Society for Microbiology,0.99030834,Crossref,23,23,25,"Virology,Microbiology",Staphylococcal β-Toxin Modulates Human Aortic Endothelial Cell and Platelet Function through Sphingomyelinase and Biofilm Ligase Activities,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00273-17,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            <jats:italic>Staphylococcus aureus</jats:italic>
            causes many infections, such as skin and soft tissue, pneumonia, osteomyelitis, and infective endocarditis (IE). IE is an endovascular infection of native and prosthetic valves and the lining of the heart; it is characterized by the formation of cauliflower-like “vegetations” composed of fibrin, platelets, other host factors, bacteria, and bacterial products. β-Toxin is an
            <jats:italic>S. aureus</jats:italic>
            virulence factor that contributes to the microorganism’s ability to cause IE. This cytolysin has two enzymatic activities: sphingomyelinase (SMase) and biofilm ligase. Although both activities have functions in a rabbit model of IE, the mechanism(s) by which β-toxin directly affects human cells and is involved in the infectious process has not been elucidated. Here, we compared the
            <jats:italic>in vitro</jats:italic>
            effects of purified recombinant wild-type β-toxin, SMase-deficient β-toxin (H289N), and biofilm ligase-deficient β-toxin (H162A and/or D163A) on human aortic endothelial cells (HAECs) and platelets. β-Toxin was cytotoxic to HAECs and inhibited the production of interleukin 8 (IL-8) from these cells by both SMase and biofilm ligase activities. β-Toxin altered HAEC surface expression of CD40 and vascular cell adhesion molecule 1 (VCAM-1). HAECs treated with β-toxin displayed granular membrane morphology not seen in treatment with the SMase-deficient mutant. The altered morphology resulted in two possibly separable activities, cell rounding and redistribution of cell membranes into granules, which were not the result of endosome production from the Golgi apparatus or lysosomes. β-Toxin directly aggregated rabbit platelets via SMase activity.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Each year there are up to 100,000 cases of infective endocarditis (IE) in the United States.
            <jats:italic>S. aureus</jats:italic>
            is the most common pathogen in patients with health care-associated IE and the leading cause of community-associated IE in the developed world. Multiple clonal group strains as defined by the Centers for Disease Control and Prevention, particularly USA200 and other clones encoding β-toxin, are highly associated with IE. Considering the strong association and established contribution of β-toxin in animal models of IE, determining how β-toxin directly affects human cell types, including endothelial cells and platelets, is important. In this study, we demonstrate that β-toxin functions to modulate endothelial cells and platelets by both toxin sphingomyelinase and biofilm ligase activities. Our data suggest that these activities modulate inflammation and increase infection severity.
          </jats:p>",en,mBio,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00100-16,Yes,Yes,10.1128/mBio.00100-16,mBio,2/13/16,3/8/22,3/2/16,10.1128/mbio.00100-16,2/14/23,"2161-2129,2150-7511",1,3/2/16,235,NA,10.1128,American Society for Microbiology,0.9917185,Crossref,53,53,54,"Virology,Microbiology",Longitudinal Transcriptome Analysis Reveals a Sustained Differential Gene Expression Signature in Patients Treated for Acute Lyme Disease,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00100-16,7,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Lyme disease is a tick-borne illness caused by the bacterium
            <jats:named-content content-type=""genus-species"">Borrelia burgdorferi</jats:named-content>
            , and approximately 10 to 20% of patients report persistent symptoms lasting months to years despite appropriate treatment with antibiotics. To gain insights into the molecular basis of acute Lyme disease and the ensuing development of post-treatment symptoms, we conducted a longitudinal transcriptome study of 29 Lyme disease patients (and 13 matched controls) enrolled at the time of diagnosis and followed for up to 6 months. The differential gene expression signature of Lyme disease following the acute phase of infection persisted for at least 3 weeks and had fewer than 44% differentially expressed genes (DEGs) in common with other infectious or noninfectious syndromes. Early Lyme disease prior to antibiotic therapy was characterized by marked upregulation of Toll-like receptor signaling but lack of activation of the inflammatory T-cell apoptotic and B-cell developmental pathways seen in other acute infectious syndromes. Six months after completion of therapy, Lyme disease patients were found to have 31 to 60% of their pathways in common with three different immune-mediated chronic diseases. No differential gene expression signature was observed between Lyme disease patients with resolved illness to those with persistent symptoms at 6 months post-treatment. The identification of a sustained differential gene expression signature in Lyme disease suggests that a panel of selected human host-based biomarkers may address the need for sensitive clinical diagnostics during the “window period” of infection prior to the appearance of a detectable antibody response and may also inform the development of new therapeutic targets.
          </jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            Lyme disease is the most common tick-borne infection in the United States, and some patients report lingering symptoms lasting months to years despite antibiotic treatment. To better understand the role of the human host response in acute Lyme disease and the development of post-treatment symptoms, we conducted the first longitudinal gene expression (transcriptome) study of patients enrolled at the time of diagnosis and followed up for up to 6 months after treatment. Importantly, we found that the gene expression signature of early Lyme disease is distinct from that of other acute infectious diseases and persists for at least 3 weeks following infection. This study also uncovered multiple previously undescribed pathways and genes that may be useful in the future as human host biomarkers for diagnosis and that constitute potential targets for the development of new therapies.
          </jats:p>",en,mBio,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00422-19,No,No,10.1128/mBio.00422-19,mBio,5/6/19,3/8/22,6/25/19,10.1128/mbio.00422-19,1/9/23,"2161-2129,2150-7511",3,6/25/19,235,NA,10.1128,American Society for Microbiology,0.9978359,Crossref,80,80,16,"Virology,Microbiology","Nontypeable
            <i>Haemophilus influenzae</i>
            Has Evolved Preferential Use of
            <i>N-</i>
            Acetylneuraminic Acid as a Host Adaptation",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00422-19,10,"<jats:p>Host-adapted bacterial pathogens such as NTHi cannot survive out of their host environment and have evolved host-specific mechanisms to obtain nutrients and evade the immune response. Relatively few of these host adaptations have been characterized at the molecular level. NTHi utilizes sialic acid as a nutrient and also incorporates this sugar into LOS, which is important in biofilm formation and immune evasion. In the present study, we showed that NTHi has evolved to preferentially utilize the Neu5Ac form of sialic acid. This adaptation is due to the substrate preference of the enzyme CMP-Neu5Ac synthetase, which synthesizes the activated form of Neu5Ac for macromolecule biosynthesis. This adaptation allows NTHi to evade killing by a human antibody response against the nonhuman sialic acid Neu5Gc.</jats:p>",en,mBio,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00187-19,No,No,10.1128/mBio.00187-19,mBio,5/6/19,3/8/22,6/25/19,10.1128/mbio.00187-19,4/3/22,"2161-2129,2150-7511",3,6/25/19,235,NA,10.1128,American Society for Microbiology,0.98632884,Crossref,4,4,1,"Virology,Microbiology",No Incongruity in Respiratory Syncytial Virus M2-1 Protein Remaining Bound to Viral mRNAs during Their Entire Life Time,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00187-19,10,NA,en,mBio,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.00660-19,No,No,10.1128/mBio.00660-19,mBio,5/20/19,3/8/22,6/25/19,10.1128/mbio.00660-19,2/17/23,"2161-2129,2150-7511",3,6/25/19,235,NA,10.1128,American Society for Microbiology,0.990507,Crossref,46,46,16,"Virology,Microbiology",Improper Coordination of BamA and BamD Results in Bam Complex Jamming by a Lipoprotein Substrate,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/mbio.00660-19,10,"<jats:p>The β-barrel assembly machinery, the Bam complex, consists of five components, BamA to -E, among which BamA and BamD are highly conserved and essential. The nonessential components are believed to play redundant roles simply by improving the rate of β-barrel folding. Here we show that BamE contributes a specific and nonoverlapping function to the Bam complex. BamE coordinates BamA and BamD to form a complex between the lipoprotein RcsF and its partner outer membrane β-barrel protein, allowing RcsF to reach the cell surface. In the absence of BamE, RcsF accumulates on BamA, thus blocking the activity of the Bam complex. As the Bam complex is a major antibiotic target in Gram-negative bacteria, the discovery that a lipoprotein can act as a jamming substrate may open the door for development of novel Bam complex inhibitors.</jats:p>",en,mBio,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
