paper,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,title,type,url,volume,language,author,alternative.id,update.policy,abstract,short.container.title,assertion,link,license,reference,update_to,funder,published.online,unique_id,html_filename
https://journals.asm.org/doi/10.1128/jmbe.v12i2.339,Journal of Microbiology &amp; Biology Education,2011-12-07,2022-03-04,2011-01,10.1128/jmbe.v12i2.339,2023-01-23,"1935-7877,1935-7885",2,2011-01,235,216-216,10.1128,American Society for Microbiology,0,Crossref,0,0,1,"A Review of Microbiology: An Evolving Science, Second EditionReview of:
            <i>Microbiology: An Evolving Science,</i>
            2nd ed.; Joan L Slonczweski and John W. Foster; (2011). W.W. Norton &amp; Company, New York NY. 1096 pages. ISBN: 978-0-393-93447-2.",journal-article,http://dx.doi.org/10.1128/jmbe.v12i2.339,12,en,,10.1128/jmbe.v12i2.339,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            <jats:italic>Microbiology: An Evolving Science,</jats:italic>
            2nd ed.; Joan L Slonczweski and John W. Foster; (2011). W.W. Norton &amp; Company, New York NY. 1096 pages. ISBN: 978-0-393-93447-2.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i2.339,Data/html/10.1128_jmbe.v12i2.339
https://journals.asm.org/doi/10.1128/jmbe.v12i2.327,Journal of Microbiology &amp; Biology Education,2011-12-07,2022-03-04,2011-01,10.1128/jmbe.v12i2.327,2022-03-30,"1935-7877,1935-7885",2,2011-01,235,194-199,10.1128,American Society for Microbiology,0,Crossref,3,3,1,An Investigation of Bacterial Protein Interactions as a Primary Research Project in a Sophomore-Level Molecular Biology Course,journal-article,http://dx.doi.org/10.1128/jmbe.v12i2.327,12,en,,10.1128/jmbe.v12i2.327,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Longer term research activities that may be incorporated in undergraduate courses are a powerful tool for promoting student interest and learning, developing cognitive process skills, and allowing undergraduates to experience real research activities in which they may not otherwise have the opportunity to participate. The challenge to doing so in lower-level courses is that students may have not fully grasped the scientific concepts needed to undertake such research endeavors, and that they may be discouraged if activities are perceived to be too challenging. The paper describes how a bacterial protein:protein interaction detection system was adapted and incorporated into the laboratory component of a sophomore-level Molecular Cell Biology course. The project was designed to address multiple learning objectives connecting course content to the laboratory activities, as well as teach basic molecular biology laboratory skills and procedures in the context of a primary research activity. Pre- and posttesting and student surveys both suggest that the laboratory curriculum resulted in significant learning gains, as well as being well received and valued by the students.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i2.327,Data/html/10.1128_jmbe.v12i2.327
https://journals.asm.org/doi/10.1128/jmbe.v12i1.214,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.214,2022-03-31,"1935-7877,1935-7885",1,2011-01,235,38-41,10.1128,American Society for Microbiology,0,Crossref,0,0,1,“General Hospital”: Using Skit-Writing and Role-playing to Teach Pathogenesis,journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.214,12,en,,10.1128/jmbe.v12i1.214,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Creative writing and role-playing may help students retain course information and expand their knowledge on how topics addressed in pathogenesis are related to each other. In the ”General Hospital” assignment, students form groups to write and present a skit based on the pathogenesis of an infectious disease — leading the audience through an educational, albeit entertaining, piece related to many topics in microbiology. This four-to-six week assignment (from introduction to presentation of skits) provides students with an outlet to (1) write an entertaining scenario about topics in pathogenesis, and (2) present the information to the audience in a very natural yet accurate way.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.214,Data/html/10.1128_jmbe.v12i1.214
https://journals.asm.org/doi/10.1128/jmbe.v12i1.253,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.253,2023-12-05,"1935-7877,1935-7885",1,2011-01,235,8-12,10.1128,American Society for Microbiology,0,Crossref,19,19,4,A Retrospective Look at 20 Years of ASM Education Programs (1990–2010) and a Prospective Look at the Next 20 Years (2011–2030),journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.253,12,en,,10.1128/jmbe.v12i1.253,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Professional societies provide visibility and legitimacy to the work of their post secondary educator members, advocate best practices in courses and sponsored student research, and establish deep networks and communities that catalyze members to collectively engage in undergraduate teaching and learning scholarship. Within the American Society for Microbiology (ASM), the Education Board, established in the mid-1970s, assumes this role. I have been fortunate enough to watch several pivotal programs support our growth and change the status quo by providing opportunities for biology educators to flourish. In this retrospective review, the background and details I offer about each initiative help explain ASM Education offerings, how our growth has been supported and how the status quo has changed. In this prospective look, I offer my vision of the future in post secondary education where classroom learning is student-centered and focused on global problems affecting our health and environment. For the profession to proliferate, the ASM must provide members as many opportunities in learning biology as they do with advancing biology to new frontiers.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.253,Data/html/10.1128_jmbe.v12i1.253
https://journals.asm.org/doi/10.1128/jmbe.v12i1.272,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.272,2024-04-25,"1935-7877,1935-7885",1,2011-01,235,3-7,10.1128,American Society for Microbiology,0,Crossref,12,12,15,Gain in Student Understanding of the Role of Random Variation in Evolution Following Teaching Intervention Based on Luria-Delbruck Experiment,journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.272,12,en,,10.1128/jmbe.v12i1.272,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            Undergraduate students in introductory biology classes are typically saddled with pre-existing popular beliefs that impede their ability to learn about biological evolution. One of the most common misconceptions about evolution is that the environment causes advantageous mutations, rather than the correct view that mutations occur randomly and the environment only selects for mutants with advantageous traits. In this study, a significant gain in student understanding of the role of randomness in evolution was observed after students participated in an inquiry-based pedagogical intervention based on the Luria-Delbruck experiment. Questionnaires with isomorphic questions regarding environmental selection among random mutants were administered to study participants (N = 82) in five separate sections of a sophomore-level microbiology class before and after the teaching intervention. Demographic data on each participant was also collected, in a way that preserved anonymity. Repeated measures analysis showed that post-test scores were significantly higher than pre-test scores with regard to the questions about evolution (F(1, 77) = 25.913,
            <jats:italic>p</jats:italic>
            &lt; 0.001). Participants’ pre-existing beliefs about evolution had no significant effect on gain in understanding of this concept. This study indicates that conducting and discussing an experiment about phage resistance in
            <jats:italic>E. coli</jats:italic>
            may improve student understanding of the role of stochastic events in evolution more broadly, as post-test answers showed that students were able to apply the lesson of the Luria-Delbruck experiment to other organisms subjected to other kinds of selection.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.272,Data/html/10.1128_jmbe.v12i1.272
https://journals.asm.org/doi/10.1128/jmbe.v12i1.271,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.271,2022-03-30,"1935-7877,1935-7885",1,2011-01,235,67-68,10.1128,American Society for Microbiology,0,Crossref,1,1,0,Collaborative Creation of a Lab Rubric,journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.271,12,en,,10.1128/jmbe.v12i1.271,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>While there are a number of tested rubrics in circulation, our task was to intervene in a particular situation: the lead professor was concerned because her graduate teaching assistants held negative views about student performance on the lab reports. GTAs found poor products frustrating, and admitted that their grading was thus superficial and provided no feedback to students. Specifically, GTAs did not feel equipped to evaluate writing and, as a result, simply graded on steps completed in the lab process.</jats:p>
          <jats:p>We have a rubric now for an Introduction to Zoology lab that could be submitted here as a pretty darn good rubric for other instructors to use. But the intent of our “Tips and Tools” is to describe the actual creation of the rubric. We believe the active “real time” development of the rubric carried as much or more value than the finished product.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.271,Data/html/10.1128_jmbe.v12i1.271
https://journals.asm.org/doi/10.1128/jmbe.v12i2.336,Journal of Microbiology &amp; Biology Education,2011-12-07,2022-03-04,2011-01,10.1128/jmbe.v12i2.336,2022-04-07,"1935-7877,1935-7885",2,2011-01,235,212-213,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"A Review of
            <i>Marine Microbiology: Ecology and Applications</i>
            Review of:
            <i>Marine Microbiology: Ecology and Applications,</i>
            2nd ed.; Colin Munn; (2011). Garland Science, Taylor and Francis Group, New York, NY. Paperback, 364 pages. ISBN 9780815365174.",journal-article,http://dx.doi.org/10.1128/jmbe.v12i2.336,12,en,,10.1128/jmbe.v12i2.336,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            <jats:italic>Marine Microbiology: Ecology and Applications, 2nd ed.;</jats:italic>
            Colin Munn; (2011). Garland Science, Taylor and Francis Group, New York, NY. Paperback, 364 pages. ISBN 9780815365174.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i2.336,Data/html/10.1128_jmbe.v12i2.336
https://journals.asm.org/doi/10.1128/jmbe.v12i1.261,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.261,2022-03-29,"1935-7877,1935-7885",1,2011-01,235,56-58,10.1128,American Society for Microbiology,0,Crossref,16,16,0,Visualizing the Cardiac Cycle: A Useful Tool to Promote Student Understanding,journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.261,12,en,,10.1128/jmbe.v12i1.261,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>The cardiac cycle is an important concept presented in human anatomy and physiology courses. At Kingsborough Community College, all Allied Health majors taking Anatomy &amp; Physiology must understand the cardiac cycle to grasp more advanced concepts. Contemporary textbooks illustrate the cardiac cycle’s concurrent events via linear models with overlapping line segments as physiological readouts. This presentation is appropriate for reference but, in the interactive classroom the promotion of understanding through clear, concise visual cues is essential. Muzio and Pilchman created a diagram to summarize events of the cardiac cycle. After discussions with one of the authors, I modified the diagram to aid visualization of the cycle and emphasize it as a repetitive, continuous process. A flow diagram presenting the portions of the cycle individually and progressively was also constructed. Three labeled phases are made from the diagram, based on grouped events occurring at different points. The simple, compartmentalized, cyclical diagram presented here promotes understanding of the cardiac cycle visually.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.261,Data/html/10.1128_jmbe.v12i1.261
https://journals.asm.org/doi/10.1128/jmbe.v12i1.298,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.298,2022-04-05,"1935-7877,1935-7885",1,2011-01,235,88-119,10.1128,American Society for Microbiology,0,Crossref,0,0,0,18th Annual ASM Conference for Undergraduate Educators,journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.298,12,en,,10.1128/jmbe.v12i1.298,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,NA,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.298,Data/html/10.1128_jmbe.v12i1.298
https://journals.asm.org/doi/10.1128/jmbe.v12i1.301,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.301,2022-03-29,"1935-7877,1935-7885",1,2011-01,235,82-82,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"A Review of
            <i>Bacterial Pathogenesis</i>
            Bacterial Pathogenesis: A Molecular Approach, 				Third Edition; 				WilsonBrenda ASalyersAbigail AWhittDavidWinklerMalcom E; (				2011). 				American Society for Microbiology Press, 				Washington, DC. 				526 pages. Illustrated.",journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.301,12,en,,10.1128/jmbe.v12i1.301,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            <jats:italic>Bacterial Pathogenesis: A Molecular Approach, Third Edition;</jats:italic>
            Brenda A. Wilson, Abigail A. Salyers, David Whitt, and Malcom E. Winkler; (2011). American Society for Microbiology Press, Washington, DC. 526 pages. Illustrated.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.301,Data/html/10.1128_jmbe.v12i1.301
https://journals.asm.org/doi/10.1128/jmbe.v12i1.294,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.294,2022-03-31,"1935-7877,1935-7885",1,2011-01,235,86-87,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"A Review of
            <i>Two Online Microbiology Teaching Resources</i>
            Todar’s Online Textbook of Bacteriology, freely accessible at www.textbookofbacteriology.net andThrough the Microscope: A Look at All Things Small, paid online subscription at http://www.microbiologytext.com/index.php?module=News&amp;func=display&amp;sid=52",journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.294,12,en,,10.1128/jmbe.v12i1.294,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            two online micobiology teaching resources, including
            <jats:italic>Todar’s Online Textbook of Bacteriology</jats:italic>
            and
            <jats:italic>Through the Microscope: A Look at All Things Small.</jats:italic>
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.294,Data/html/10.1128_jmbe.v12i1.294
https://journals.asm.org/doi/10.1128/jmbe.v12i2.319,Journal of Microbiology &amp; Biology Education,2011-12-07,2022-03-04,2011-01,10.1128/jmbe.v12i2.319,2024-04-10,"1935-7877,1935-7885",2,2011-01,235,157-165,10.1128,American Society for Microbiology,0,Crossref,14,14,10,Improving Scientific Research and Writing Skills through Peer Review and Empirical Group Learning,journal-article,http://dx.doi.org/10.1128/jmbe.v12i2.319,12,en,,10.1128/jmbe.v12i2.319,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            Here we describe a semester-long, multipart activity called “Read and wRite to reveal the Research process” (R
            <jats:sup>3</jats:sup>
            ) that was designed to teach students the elements of a scientific research paper. We implemented R
            <jats:sup>3</jats:sup>
            in an advanced immunology course. In R
            <jats:sup>3</jats:sup>
            , we paralleled the activities of reading, discussion, and presentation of relevant immunology work from primary research papers with student writing, discussion, and presentation of their own lab findings. We used reading, discussing, and writing activities to introduce students to the rationale for basic components of a scientific research paper, the method of composing a scientific paper, and the applications of course content to scientific research. As a final part of R
            <jats:sup>3</jats:sup>
            , students worked collaboratively to construct a Group Research Paper that reported on a hypothesis-driven research project, followed by a peer review activity that mimicked the last stage of the scientific publishing process. Assessment of student learning revealed a statistically significant gain in student performance on writing in the style of a research paper from the start of the semester to the end of the semester.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i2.319,Data/html/10.1128_jmbe.v12i2.319
https://journals.asm.org/doi/10.1128/jmbe.v12i2.177,Journal of Microbiology &amp; Biology Education,2011-12-07,2022-03-04,2011-01,10.1128/jmbe.v12i2.177,2023-09-05,"1935-7877,1935-7885",2,2011-01,235,120-126,10.1128,American Society for Microbiology,0,Crossref,19,19,5,Summer Workshop in Metagenomics: One Week Plus Eight Students Equals Gigabases of Cloned DNA,journal-article,http://dx.doi.org/10.1128/jmbe.v12i2.177,12,en,,10.1128/jmbe.v12i2.177,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>We designed a week-long laboratory workshop in metagenomics for a cohort of undergraduate student researchers. During this course, students learned and utilized molecular biology and microbiology techniques to construct a metagenomic library from Puerto Rican soil. Pre-and postworkshop assessments indicated student learning gains in technical knowledge, skills, and confidence in a research environment. Postworkshop construction of additional libraries demonstrated retention of research techniques by the students.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i2.177,Data/html/10.1128_jmbe.v12i2.177
https://journals.asm.org/doi/10.1128/jmbe.v12i1.293,Journal of Microbiology &amp; Biology Education,2011-05-24,2022-03-04,2011-01,10.1128/jmbe.v12i1.293,2024-08-20,"1935-7877,1935-7885",1,2011-01,235,13-17,10.1128,American Society for Microbiology,0,Crossref,11,11,9,Redesigning Introductory Biology: A Proposal,journal-article,http://dx.doi.org/10.1128/jmbe.v12i1.293,12,en,,10.1128/jmbe.v12i1.293,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>With the increasing complexity and expansion of the biological sciences, there has been a corresponding increase in content in the first-year introductory biology course sequence for majors. In general this has resulted in courses that introduce students to large amounts of material and leave little time for practicing investigative science or skill development. Based on our analysis of data compiled from 742 biology faculty at a variety of institutions across the United States, we verified that there is strong agreement on the content appropriate for introductory biology courses for majors. Therefore, we propose that faculty teaching these courses focus primarily on the topics identified in this study, and redesign their courses to incorporate active learning strategies that emphasize the investigative nature of biology and provide opportunities for skill development.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v12i1.293,Data/html/10.1128_jmbe.v12i1.293
https://journals.asm.org/doi/10.1128/jmbe.v13i1.366,Journal of Microbiology &amp; Biology Education,2012-05-14,2022-03-04,2012-01,10.1128/jmbe.v13i1.366,2022-04-02,"1935-7877,1935-7885",1,2012-01,235,74-77,10.1128,American Society for Microbiology,0,Crossref,2,2,0,Use of Microthemes to Increase Writing Content for Introductory Science Laboratory,journal-article,http://dx.doi.org/10.1128/jmbe.v13i1.366,13,en,,10.1128/jmbe.v13i1.366,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Writing is a learning activity, as well as a communication skill. Many instructors recognize the value of writing as a learning tool but struggle to develop effective writing assignments. Instructors are generally pressed for time during lecture due to the necessity to deliver content and, therefore, cannot dedicate time necessary to teach science writing skills effectively. Traditional term papers assigned to a class with varying writing skills may not accomplish the desired goal of teaching both technical writing skills and critical thinking skills. Students that are already struggling with content may be at a disadvantage in terms of conveying complex ideas. An answer to this problem is the microtheme paper which we employ in an Introductory Botany laboratory setting.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i1.366,Data/html/10.1128_jmbe.v13i1.366
https://journals.asm.org/doi/10.1128/jmbe.v13i1.393,Journal of Microbiology &amp; Biology Education,2012-05-14,2022-03-04,2012-01,10.1128/jmbe.v13i1.393,2022-04-04,"1935-7877,1935-7885",1,2012-01,235,94-104,10.1128,American Society for Microbiology,0,Crossref,0,0,0,Journal Watch,journal-article,http://dx.doi.org/10.1128/jmbe.v13i1.393,13,en,,10.1128/jmbe.v13i1.393,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,<jats:p>The Journal Watch section highlights published journal articles which discuss recent developments and new technology used in microbiology and related fields.</jats:p>,J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i1.393,Data/html/10.1128_jmbe.v13i1.393
https://journals.asm.org/doi/10.1128/jmbe.v13i2.432,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.432,2022-03-30,"1935-7877,1935-7885",2,2012-01,235,186-187,10.1128,American Society for Microbiology,0,Crossref,3,3,1,Dynamic Model Visualizing the Process of Viral Plaque Formation,journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.432,13,en,,10.1128/jmbe.v13i2.432,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>In Microbiology and Virology courses, viral plaques are often presented to students as the way one can visualize viruses/bacteriophages. While students generally grasp the idea that counting plaques is essentially the same as counting viruses in their sample (assuming that one virus entering the cell is sufficient for productive infection), the process of plaque formation itself remains largely obscure. Many students fail to appreciate that viral plaques are actually a “laboratory-made” phenomenon allowing us to observe and study the growth of lytic viruses. The latter often presents a challenge for the interpretation of experimental data related to viral growth and drug discovery using plaque reduction assay. The hands-on model described here creates an opportunity for students to experience the process of viral plaque formation while engaging multiple senses and creating a lasting impression.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.432,Data/html/10.1128_jmbe.v13i2.432
https://journals.asm.org/doi/10.1128/jmbe.v13i2.486,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.486,2022-04-03,"1935-7877,1935-7885",2,2012-01,235,203-204,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"Invisible Guide: How Our Understanding of Life Has Been Shaped by
            <i>E. coli</i>
            Review of: 				Microcosm: E. Coli and the New Science of Life; 				ZimmerCarl; (				2008). 				Pantheon Books, 				New York. 				243 pages.",journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.486,13,en,,10.1128/jmbe.v13i2.486,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            <jats:italic>Microcosm: E. coli and the New Science of Life;</jats:italic>
            Carl Zimmer; (2008).  Pantheon Books, New York. 243 pages.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.486,Data/html/10.1128_jmbe.v13i2.486
https://journals.asm.org/doi/10.1128/jmbe.v13i2.469,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.469,2022-04-06,"1935-7877,1935-7885",2,2012-01,235,195-196,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"Virtual Laboratory Meets Case-Based InstructionReview of:
            <i>Case It!</i>
            website from the University of Wisconsin–River Falls, http://www.caseitproject.org/.",journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.469,13,en,,10.1128/jmbe.v13i2.469,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            CaseIt!, which is an NSF sponsored project developed by Mark Berglund and colleagues at the University of Wisconsin-River Falls aimed at bringing active, case-based learning of complex molecular biological techniques and subjects into introductory science classes by freely providing a software simulation environment and supporting instructional resources to educators.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.469,Data/html/10.1128_jmbe.v13i2.469
https://journals.asm.org/doi/10.1128/jmbe.v13i1.362,Journal of Microbiology &amp; Biology Education,2012-05-14,2022-03-04,2012-01,10.1128/jmbe.v13i1.362,2023-02-25,"1935-7877,1935-7885",1,2012-01,235,67-69,10.1128,American Society for Microbiology,0,Crossref,5,5,5,Development of a Myxomycete Photoguide as a Teaching Tool for Microbial Taxonomy,journal-article,http://dx.doi.org/10.1128/jmbe.v13i1.362,13,en,,10.1128/jmbe.v13i1.362,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Recently, web-based identification guides have been developed to aid modern taxonomists in identifying organisms. Unfortunately, these guides can only be used wherever Internet access is available. Thus, these cannot often be brought directly to the field for quick and easy identification of any collected specimens. Since we believe that field experience is necessary for any students of biology or microbiology, we developed a photoguide on the myxomycetes we collected from Lubang Island, Occidental Mindoro, Philippines. This photoguide is intended to aid both classroom and laboratory learning of a specific group of eukaryotic microoganisms, the plasmodial slime molds or myxomycetes. It provides a quick visual aid in the identification of myxomycetes found in Lubang Island, but may also be present in any other terrestrial forest areas of the country and of the world.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i1.362,Data/html/10.1128_jmbe.v13i1.362
https://journals.asm.org/doi/10.1128/jmbe.v13i2.491,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.491,2022-04-03,"1935-7877,1935-7885",2,2012-01,235,205-206,10.1128,American Society for Microbiology,0,Crossref,2,2,0,"Perspectives on Cholera Pandemics in AfricaReview of: 				Africa in the Time of Cholera: A History of Pandemics from 1817 to the Present; 				EchenbergMyron; (				2011). 				Cambridge University Press, 				Cambridge, UK. 				232 pages.",journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.491,13,en,,10.1128/jmbe.v13i2.491,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            <jats:italic>Africa in the Time of Cholera: A History of Pandemics from 1817 to the Present;</jats:italic>
            Myron Echenberg; (2011). Cambridge University Press, Cambridge, UK. 232 pages.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.491,Data/html/10.1128_jmbe.v13i2.491
https://journals.asm.org/doi/10.1128/jmbe.v13i2.457,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.457,2022-04-03,"1935-7877,1935-7885",2,2012-01,235,194-195,10.1128,American Society for Microbiology,0,Crossref,2,2,0,"Helping Students Understand Gene Regulation with Online Tools: A Review of MEME and Melina II, Motif Discovery Tools for Active Learning in BiologyReview of:
            <i>MEME</i>
            , http://meme.sdsc.edu/meme/intro.html, and
            <i>Melina II,</i>
            http://melina2.hgc.jp/public/index.html.",journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.457,13,en,,10.1128/jmbe.v13i2.457,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            MEME and Melina II, which are two free and easy-to-use online motif discovery tools that can be employed to actively engage students in learning about gene regulatory elements.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.457,Data/html/10.1128_jmbe.v13i2.457
https://journals.asm.org/doi/10.1128/jmbe.v13i2.489,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.489,2022-04-06,"1935-7877,1935-7885",2,2012-01,235,206-206,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"A Reference Manual for Life Science ResearchersReview of: 				Current Protocols Essential Laboratory Techniques, 				2nd ed.; 				GallagherSeanWileyEmily, eds.; (				2012). 				John Wiley and Sons, 				Hoboken, NJ. 				664 pages.",journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.489,13,en,,10.1128/jmbe.v13i2.489,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>
            <jats:bold>Review of:</jats:bold>
            <jats:italic>Current Protocols Essential Laboratory Techniques, 2nd ed.;</jats:italic>
            Sean Gallagher and Emily Wiley, eds.; (2012). John Wiley and Sons, Hoboken, NJ. 664 pages.
          </jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.489,Data/html/10.1128_jmbe.v13i2.489
https://journals.asm.org/doi/10.1128/jmbe.v13i2.458,Journal of Microbiology &amp; Biology Education,2012-12-06,2022-03-04,2012-01,10.1128/jmbe.v13i2.458,2023-12-06,"1935-7877,1935-7885",2,2012-01,235,133-141,10.1128,American Society for Microbiology,0,Crossref,30,30,6,Learner-Centered Teaching in Nonmajors Introductory Biology: The Impact of Giving Students Choices,journal-article,http://dx.doi.org/10.1128/jmbe.v13i2.458,13,en,,10.1128/jmbe.v13i2.458,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Learner-centered teaching represents more than creating a course where students are actively engaged. Rather it is articulated by a shift in the balance of power, function of content, role of the instructor, purpose of assessment, and/or responsibility for learning in a course. To make the learning environment in a large-enrollment nonmajors Biology course more learner-centered, students were given the responsibility to: 1) select course topics, 2) determine the types and weights of course assignments used to assess learning, and 3) individually decide, prior to being assigned work, the weight of exams and projects. Combined survey results from two learner-centered sections of the course (n = 137) indicate that a majority of the students found that choosing the topics enhanced their learning of course material. Students also reported that they put more effort into the parts of the course that they had weighted more heavily. In addition, results support that students are reflective of the learner-centered environment, confident in their ability to learn biological topics and more interested in biology than they thought they would be. Finally, course averages from the learner-centered courses were significantly higher than course grades from instructor-centered versions of the course.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v13i2.458,Data/html/10.1128_jmbe.v13i2.458
